daily_price_data_id,date,cbixusd,daybeforecbx,elementdatayear,elementdatamonth,elementdataday
1295,42019.0,65.43,0,2015,1,15
1296,42020.0,65.26,0,2015,1,16
1297,42021.0,65.26,0,2015,1,17
1298,42022.0,64.55,0,2015,1,18
1299,42023.0,63.95,0,2015,1,19
1300,42024.0,63.55,0,2015,1,20
1301,42025.0,63.55,0,2015,1,21
1302,42026.0,63.55,0,2015,1,22
1303,42027.0,64.63,0,2015,1,23
1304,42028.0,65.33,0,2015,1,24
1305,42029.0,65.33,0,2015,1,25
1306,42030.0,65.33,0,2015,1,26
1307,42031.0,65.09,0,2015,1,27
1308,42032.0,65.03,0,2015,1,28
1309,42033.0,65.03,0,2015,1,29
1310,42034.0,65.03,0,2015,1,30
1311,42035.0,65.03,0,2015,1,31
1312,42036.0,65.03,0,2015,2,1
1313,42037.0,63.35,0,2015,2,2
1314,42038.0,63.59,0,2015,2,3
1315,42039.0,64.06,0,2015,2,4
1316,42040.0,64.06,0,2015,2,5
1317,42041.0,64.06,0,2015,2,6
1318,42042.0,64.93,0,2015,2,7
1319,42043.0,64.93,0,2015,2,8
1320,42044.0,65.84,0,2015,2,9
1321,42045.0,65.84,0,2015,2,10
1322,42046.0,65.54,0,2015,2,11
1323,42047.0,64,0,2015,2,12
1324,42048.0,65.44,0,2015,2,13
1325,42049.0,66.58,0,2015,2,14
1326,42050.0,68.12,0,2015,2,15
1327,42051.0,68.12,0,2015,2,16
1328,42052.0,67.55,0,2015,2,17
1329,42053.0,66.19,0,2015,2,18
1330,42054.0,67.59,0,2015,2,19
1331,42055.0,67.01,0,2015,2,20
1332,42056.0,67.01,0,2015,2,21
1333,42057.0,66.27,0,2015,2,22
1334,42058.0,66.05,0,2015,2,23
1335,42059.0,66.05,0,2015,2,24
1336,42060.0,66.05,0,2015,2,25
1337,42061.0,65.15,0,2015,2,26
1338,42062.0,65.49,0,2015,2,27
1339,42063.0,66.18,0,2015,2,28
1340,42064.0,66.18,0,2015,3,1
1341,42065.0,67.36,0,2015,3,2
1342,42066.0,66.72,0,2015,3,3
1343,42067.0,67.4,0,2015,3,4
1344,42068.0,66.73,0,2015,3,5
1345,42069.0,66.59,0,2015,3,6
1346,42070.0,66.59,0,2015,3,7
1347,42071.0,65.91,0,2015,3,8
1348,42072.0,65.91,0,2015,3,9
1349,42073.0,65.91,0,2015,3,10
1350,42074.0,65.91,0,2015,3,11
1351,42075.0,65.42,0,2015,3,12
1352,42076.0,65.78,0,2015,3,13
1353,42077.0,65.15,0,2015,3,14
1354,42078.0,64.43,0,2015,3,15
1355,42079.0,64.43,0,2015,3,16
1356,42080.0,63.32,0,2015,3,17
1357,42081.0,62.66,0,2015,3,18
1358,42082.0,63.39,0,2015,3,19
1359,42083.0,64.45,0,2015,3,20
1360,42084.0,63.77,0,2015,3,21
1361,42085.0,63.64,0,2015,3,22
1362,42086.0,63.64,0,2015,3,23
1363,42087.0,63.45,0,2015,3,24
1364,42088.0,62.22,0,2015,3,25
1365,42089.0,62.17,0,2015,3,26
1366,42090.0,62.17,0,2015,3,27
1367,42091.0,62.62,0,2015,3,28
1368,42092.0,63.04,0,2015,3,29
1369,42093.0,62.45,0,2015,3,30
1370,42094.0,63.08,0,2015,3,31
1371,42095.0,62.59,0,2015,4,1
1372,42096.0,63.88,0,2015,4,2
1373,42097.0,62.93,0,2015,4,3
1374,42098.0,63.28,0,2015,4,4
1375,42099.0,63.28,0,2015,4,5
1376,42100.0,63.28,0,2015,4,6
1377,42101.0,63.96,0,2015,4,7
1378,42102.0,63.96,0,2015,4,8
1379,42103.0,64.12,0,2015,4,9
1380,42104.0,64.04,0,2015,4,10
1381,42105.0,64.95,0,2015,4,11
1382,42106.0,64.5,0,2015,4,12
1383,42107.0,65.21,0,2015,4,13
1384,42108.0,65.21,0,2015,4,14
1385,42109.0,64.14,0,2015,4,15
1386,42110.0,64.14,0,2015,4,16
1387,42111.0,65.02,0,2015,4,17
1388,42112.0,65.02,0,2015,4,18
1389,42113.0,65.02,0,2015,4,19
1390,42114.0,64.63,0,2015,4,20
1391,42115.0,65.1,0,2015,4,21
1392,42116.0,65.1,0,2015,4,22
1393,42117.0,63.71,0,2015,4,23
1394,42118.0,64.62,0,2015,4,24
1395,42119.0,63.94,0,2015,4,25
1396,42120.0,64.11,0,2015,4,26
1397,42121.0,64.01,0,2015,4,27
1398,42122.0,63.6,0,2015,4,28
1399,42123.0,63.6,0,2015,4,29
1400,42124.0,62.99,0,2015,4,30
1401,42125.0,62.05,0,2015,5,1
1402,42126.0,60.72,0,2015,5,2
1403,42127.0,61.53,0,2015,5,3
1404,42128.0,61.53,0,2015,5,4
1405,42129.0,61.53,0,2015,5,5
1406,42130.0,61.53,0,2015,5,6
1407,42131.0,61.53,0,2015,5,7
1408,42132.0,62.47,0,2015,5,8
1409,42133.0,61.48,0,2015,5,9
1410,42134.0,63.2,0,2015,5,10
1411,42135.0,62.13,0,2015,5,11
1412,42136.0,61.61,0,2015,5,12
1413,42137.0,61.92,0,2015,5,13
1414,42138.0,61.92,0,2015,5,14
1415,42139.0,63.21,0,2015,5,15
1416,42140.0,64.08,0,2015,5,16
1417,42141.0,63.2,0,2015,5,17
1418,42142.0,63.2,0,2015,5,18
1419,42143.0,63.2,0,2015,5,19
1420,42144.0,63.68,0,2015,5,20
1421,42145.0,61.62,0,2015,5,21
1422,42146.0,61.62,0,2015,5,22
1423,42147.0,59.33,0,2015,5,23
1424,42148.0,60.49,0,2015,5,24
1425,42149.0,58.26,0,2015,5,25
1426,42150.0,58.54,0,2015,5,26
1427,42151.0,58.32,0,2015,5,27
1428,42152.0,58.32,0,2015,5,28
1429,42153.0,58.32,0,2015,5,29
1430,42154.0,57.9,0,2015,5,30
1431,42155.0,58.21,0,2015,5,31
1432,42156.0,58.21,0,2015,6,1
1433,42157.0,57.38,0,2015,6,2
1434,42158.0,56.75,0,2015,6,3
1435,42159.0,55.99,0,2015,6,4
1436,42160.0,55.99,0,2015,6,5
1437,42161.0,55.99,0,2015,6,6
1438,42162.0,55.2,0,2015,6,7
1439,42163.0,55.6,0,2015,6,8
1440,42164.0,53.24,0,2015,6,9
1441,42165.0,53.05,0,2015,6,10
1442,42166.0,52.96,0,2015,6,11
1443,42167.0,52.32,0,2015,6,12
1444,42168.0,52.32,0,2015,6,13
1445,42169.0,52.28,0,2015,6,14
1446,42170.0,50.18,0,2015,6,15
1447,42171.0,51.42,0,2015,6,16
1448,42172.0,51.42,0,2015,6,17
1449,42173.0,51.42,0,2015,6,18
1450,42174.0,52.48,0,2015,6,19
1451,42175.0,53.46,0,2015,6,20
1452,42176.0,53.04,0,2015,6,21
1453,42177.0,54.19,0,2015,6,22
1454,42178.0,52.66,0,2015,6,23
1455,42179.0,54.47,0,2015,6,24
1456,42180.0,52.76,0,2015,6,25
1457,42181.0,52.76,0,2015,6,26
1458,42182.0,52.76,0,2015,6,27
1459,42183.0,52.76,0,2015,6,28
1460,42184.0,52.76,0,2015,6,29
1461,42185.0,52.05,0,2015,6,30
1462,42186.0,53.14,0,2015,7,1
1463,42187.0,53.14,0,2015,7,2
1464,42188.0,53.39,0,2015,7,3
1465,42189.0,54.21,0,2015,7,4
1466,42190.0,54.21,0,2015,7,5
1467,42191.0,53.25,0,2015,7,6
1468,42192.0,52.66,0,2015,7,7
1469,42193.0,52.66,0,2015,7,8
1470,42194.0,52.66,0,2015,7,9
1471,42195.0,52.43,0,2015,7,10
1472,42196.0,52.43,0,2015,7,11
1473,42197.0,54.04,0,2015,7,12
1474,42198.0,54.04,0,2015,7,13
1475,42199.0,54.18,0,2015,7,14
1476,42200.0,54.18,0,2015,7,15
1477,42201.0,53.39,0,2015,7,16
1478,42202.0,52.72,0,2015,7,17
1479,42203.0,52.72,0,2015,7,18
1480,42204.0,51.7,0,2015,7,19
1481,42205.0,52.17,0,2015,7,20
1482,42206.0,52.52,0,2015,7,21
1483,42207.0,52.81,0,2015,7,22
1484,42208.0,53.61,0,2015,7,23
1485,42209.0,54.09,0,2015,7,24
1486,42210.0,52.03,0,2015,7,25
1487,42211.0,52.03,0,2015,7,26
1488,42212.0,52.03,0,2015,7,27
1489,42213.0,52.03,0,2015,7,28
1490,42214.0,52.81,0,2015,7,29
1491,42215.0,53.15,0,2015,7,30
1492,42216.0,52.62,0,2015,7,31
1493,42217.0,52.13,0,2015,8,1
1494,42218.0,52.1,0,2015,8,2
1495,42219.0,52.1,0,2015,8,3
1496,42220.0,52.1,0,2015,8,4
1497,42221.0,53.17,0,2015,8,5
1498,42222.0,53.17,0,2015,8,6
1499,42223.0,53.17,0,2015,8,7
1500,42224.0,52.2950733,0,2015,8,8
1501,42225.0,52.80357923,0,2015,8,9
1502,42226.0,52.80357923,0,2015,8,10
1503,42227.0,51.55817869,0,2015,8,11
1504,42228.0,52.38434821,0,2015,8,12
1505,42229.0,51.64409942,0,2015,8,13
1506,42230.0,51.64409942,0,2015,8,14
1507,42231.0,52.13691486,0,2015,8,15
1508,42232.0,52.81452479,0,2015,8,16
1509,42233.0,53.20842318,0,2015,8,17
1510,42234.0,53.95855232,0,2015,8,18
1511,42235.0,53.61727205,0,2015,8,19
1512,42236.0,53.70232691,0,2015,8,20
1513,42237.0,53.47744032,0,2015,8,21
1514,42238.0,53.31606389,0,2015,8,22
1515,42239.0,53.31606389,0,2015,8,23
1516,42240.0,55.83351159,0,2015,8,24
1517,42241.0,55.83351159,0,2015,8,25
1518,42242.0,55.83351159,0,2015,8,26
1519,42243.0,55.83351159,0,2015,8,27
1520,42244.0,55.34430992,0,2015,8,28
1521,42245.0,56.14436256,0,2015,8,29
1522,42246.0,55.99485728,0,2015,8,30
1523,42247.0,56.56216987,0,2015,8,31
1524,42248.0,56.56216987,0,2015,9,1
1525,42249.0,56.56216987,0,2015,9,2
1526,42250.0,56.56216987,0,2015,9,3
1527,42251.0,56.60371546,0,2015,9,4
1528,42252.0,56.60371546,0,2015,9,5
1529,42253.0,57.01013557,0,2015,9,6
1530,42254.0,57.60470758,0,2015,9,7
1531,42255.0,57.51878403,0,2015,9,8
1532,42256.0,57.51878403,0,2015,9,9
1533,42257.0,57.51878403,0,2015,9,10
1534,42258.0,57.69568479,0,2015,9,11
1535,42259.0,58.72971199,0,2015,9,12
1536,42260.0,58.72971199,0,2015,9,13
1537,42261.0,58.70114761,0,2015,9,14
1538,42262.0,59.17651178,0,2015,9,15
1539,42263.0,59.11328906,0,2015,9,16
1540,42264.0,58.67610763,0,2015,9,17
1541,42265.0,59.15005006,0,2015,9,18
1542,42266.0,58.44800017,0,2015,9,19
1543,42267.0,59.33615655,0,2015,9,20
1544,42268.0,59.26676529,0,2015,9,21
1545,42269.0,59.25661591,0,2015,9,22
1546,42270.0,59.25661591,0,2015,9,23
1547,42271.0,59.25661591,0,2015,9,24
1548,42272.0,59.02070287,0,2015,9,25
1549,42273.0,58.65808529,0,2015,9,26
1550,42274.0,58.63742556,0,2015,9,27
1551,42275.0,58.19833144,0,2015,9,28
1552,42276.0,58.19833144,0,2015,9,29
1553,42277.0,58.19833144,0,2015,9,30
1554,42278.0,58.19833144,0,2015,10,1
1555,42279.0,58.19833144,0,2015,10,2
1556,42280.0,58.19833144,0,2015,10,3
1557,42281.0,58.16918986,0,2015,10,4
1558,42282.0,58.16918986,0,2015,10,5
1559,42283.0,57.78542588,0,2015,10,6
1560,42284.0,57.78542588,0,2015,10,7
1561,42285.0,57.78542588,0,2015,10,8
1562,42286.0,58.62692345,0,2015,10,9
1563,42287.0,58.62692345,0,2015,10,10
1564,42288.0,58.12879487,0,2015,10,11
1565,42289.0,57.57614925,0,2015,10,12
1566,42290.0,57.57614925,0,2015,10,13
1567,42291.0,56.46899089,0,2015,10,14
1568,42292.0,56.46899089,0,2015,10,15
1569,42293.0,57.53242825,0,2015,10,16
1570,42294.0,57.53242825,0,2015,10,17
1571,42295.0,55.95759751,0,2015,10,18
1572,42296.0,57.16636827,0,2015,10,19
1573,42297.0,56.33617624,0,2015,10,20
1574,42298.0,56.33617624,0,2015,10,21
1575,42299.0,55.89329116,0,2015,10,22
1576,42300.0,56.6528669,0,2015,10,23
1577,42301.0,56.40008116,0,2015,10,24
1578,42302.0,56.1513833,0,2015,10,25
1579,42303.0,57.17147417,0,2015,10,26
1580,42304.0,57.53328196,0,2015,10,27
1581,42305.0,57.55321301,0,2015,10,28
1582,42306.0,57.25126443,0,2015,10,29
1583,42307.0,57.55998638,0,2015,10,30
1584,42308.0,57.55998638,0,2015,10,31
1585,42309.0,57.93285372,0,2015,11,1
1586,42310.0,57.93285372,0,2015,11,2
1587,42311.0,58.38167689,0,2015,11,3
1588,42312.0,58.38167689,0,2015,11,4
1589,42313.0,58.38167689,0,2015,11,5
1590,42314.0,58.51331283,0,2015,11,6
1591,42315.0,58.55832247,0,2015,11,7
1592,42316.0,57.816162,0,2015,11,8
1593,42317.0,57.816162,0,2015,11,9
1594,42318.0,57.61625049,0,2015,11,10
1595,42319.0,57.61625049,0,2015,11,11
1596,42320.0,57.61625049,0,2015,11,12
1597,42321.0,59.21869737,0,2015,11,13
1598,42322.0,59.3035133,0,2015,11,14
1599,42323.0,58.81532951,0,2015,11,15
1600,42324.0,58.81532951,0,2015,11,16
1601,42325.0,60.14463154,0,2015,11,17
1602,42326.0,59.94404226,0,2015,11,18
1603,42327.0,59.94404226,0,2015,11,19
1604,42328.0,59.5940306,0,2015,11,20
1605,42329.0,60.08563639,0,2015,11,21
1606,42330.0,59.73473037,0,2015,11,22
1607,42331.0,60.08793036,0,2015,11,23
1608,42332.0,59.75290424,0,2015,11,24
1609,42333.0,59.51253532,0,2015,11,25
1610,42334.0,60.30807572,0,2015,11,26
1611,42335.0,60.32172839,0,2015,11,27
1612,42336.0,60.00555475,0,2015,11,28
1613,42337.0,59.85054012,0,2015,11,29
1614,42338.0,59.50254537,0,2015,11,30
1615,42339.0,59.25170734,0,2015,12,1
1616,42340.0,58.9174464,0,2015,12,2
1617,42341.0,58.51471674,0,2015,12,3
1618,42342.0,57.76024698,0,2015,12,4
1619,42343.0,57.57707573,0,2015,12,5
1620,42344.0,56.86303759,0,2015,12,6
1621,42345.0,56.74512275,0,2015,12,7
1622,42346.0,56.57675516,0,2015,12,8
1623,42347.0,56.19112758,0,2015,12,9
1624,42348.0,56.23759105,0,2015,12,10
1625,42349.0,55.70726302,0,2015,12,11
1626,42350.0,55.29328247,0,2015,12,12
1627,42351.0,53.10085785,0,2015,12,13
1628,42352.0,52.09429382,0,2015,12,14
1629,42353.0,51.32109176,0,2015,12,15
1630,42354.0,51.32109176,0,2015,12,16
1631,42355.0,51.2215827,0,2015,12,17
1632,42356.0,51.2215827,0,2015,12,18
1633,42357.0,50.86122339,0,2015,12,19
1634,42358.0,50.68481022,0,2015,12,20
1635,42359.0,50.56436154,0,2015,12,21
1636,42360.0,50.56436154,0,2015,12,22
1637,42361.0,50.16968268,0,2015,12,23
1638,42362.0,50.20845011,0,2015,12,24
1639,42363.0,50.13838751,0,2015,12,25
1640,42364.0,49.32875353,0,2015,12,26
1641,42365.0,49.23939139,0,2015,12,27
1642,42366.0,48.84052354,0,2015,12,28
1643,42367.0,49.06110258,0,2015,12,29
1644,42368.0,48.44282574,0,2015,12,30
1645,42369.0,48.44282574,0,2015,12,31
1646,42370.0,48.37049359,0,2016,1,1
1647,42371.0,48.6458156,0,2016,1,2
1648,42372.0,48.39636869,0,2016,1,3
1649,42373.0,48.27915344,0,2016,1,4
1650,42374.0,48.42200734,0,2016,1,5
1651,42375.0,48.42200734,0,2016,1,6
1652,42376.0,48.27426889,0,2016,1,7
1653,42377.0,48.43436335,0,2016,1,8
1654,42378.0,48.68370199,0,2016,1,9
1655,42379.0,48.95450707,0,2016,1,10
1656,42380.0,48.25318075,0,2016,1,11
1657,42381.0,48.48096676,0,2016,1,12
1658,42382.0,48.59028626,0,2016,1,13
1659,42383.0,48.74719586,0,2016,1,14
1660,42384.0,47.56278652,0,2016,1,15
1661,42385.0,47.81538451,0,2016,1,16
1662,42386.0,47.12386511,0,2016,1,17
1663,42387.0,46.74582719,0,2016,1,18
1664,42388.0,46.74582719,0,2016,1,19
1665,42389.0,46.74582719,0,2016,1,20
1666,42390.0,46.74582719,0,2016,1,21
1667,42391.0,47.05102299,0,2016,1,22
1668,42392.0,47.43800519,0,2016,1,23
1669,42393.0,47.44787868,0,2016,1,24
1670,42394.0,47.38720623,0,2016,1,25
1671,42395.0,46.67367342,0,2016,1,26
1672,42396.0,46.13553365,0,2016,1,27
1673,42397.0,45.72834742,0,2016,1,28
1674,42398.0,46.57142145,0,2016,1,29
1675,42399.0,46.57142145,0,2016,1,30
1676,42400.0,46.57142145,0,2016,1,31
1677,42401.0,45.95248723,0,2016,2,1
1678,42402.0,45.95248723,0,2016,2,2
1679,42403.0,45.95248723,0,2016,2,3
1680,42404.0,45.95248723,0,2016,2,4
1681,42405.0,45.92724238,0,2016,2,5
1682,42406.0,46.35652475,0,2016,2,6
1683,42407.0,46.35652475,0,2016,2,7
1684,42408.0,45.33160493,0,2016,2,8
1685,42409.0,44.92300945,0,2016,2,9
1686,42410.0,45.18384338,0,2016,2,10
1687,42411.0,44.61972895,0,2016,2,11
1688,42412.0,44.61972895,0,2016,2,12
1689,42413.0,45.1624856,0,2016,2,13
1690,42414.0,48.10921826,0,2016,2,14
1691,42415.0,47.21243266,0,2016,2,15
1692,42416.0,50.68416425,0,2016,2,16
1693,42417.0,50.17947077,0,2016,2,17
1694,42418.0,50.64600339,0,2016,2,18
1695,42419.0,48.36312222,0,2016,2,19
1696,42420.0,47.87178437,0,2016,2,20
1697,42421.0,47.87178437,0,2016,2,21
1698,42422.0,47.87178437,0,2016,2,22
1699,42423.0,47.87178437,0,2016,2,23
1700,42424.0,48.61152792,0,2016,2,24
1701,42425.0,49.16189865,0,2016,2,25
1702,42426.0,48.16356443,0,2016,2,26
1703,42427.0,48.16356443,0,2016,2,27
1704,42428.0,47.60154371,0,2016,2,28
1705,42429.0,47.60154371,0,2016,2,29
1706,42430.0,47.55419348,0,2016,3,1
1707,42431.0,47.55419348,0,2016,3,2
1708,42432.0,47.55419348,0,2016,3,3
1709,42433.0,47.55419348,0,2016,3,4
1710,42434.0,47.55419348,0,2016,3,5
1711,42435.0,47.76770037,0,2016,3,6
1712,42436.0,46.19530132,0,2016,3,7
1713,42437.0,47.00317761,0,2016,3,8
1714,42438.0,47.27758012,0,2016,3,9
1715,42439.0,47.27758012,0,2016,3,10
1716,42440.0,47.13277368,0,2016,3,11
1717,42441.0,47.13277368,0,2016,3,12
1718,42442.0,47.13277368,0,2016,3,13
1719,42443.0,46.96540891,0,2016,3,14
1720,42444.0,46.96540891,0,2016,3,15
1721,42445.0,46.96540891,0,2016,3,16
1722,42446.0,46.96540891,0,2016,3,17
1723,42447.0,47.21880778,0,2016,3,18
1724,42448.0,46.82013552,0,2016,3,19
1725,42449.0,47.41826186,0,2016,3,20
1726,42450.0,47.41826186,0,2016,3,21
1727,42451.0,47.41826186,0,2016,3,22
1728,42452.0,46.70052285,0,2016,3,23
1729,42453.0,46.70052285,0,2016,3,24
1730,42454.0,46.2190985,0,2016,3,25
1731,42455.0,46.2190985,0,2016,3,26
1732,42456.0,46.64485035,0,2016,3,27
1733,42457.0,46.64485035,0,2016,3,28
1734,42458.0,46.64485035,0,2016,3,29
1735,42459.0,46.64485035,0,2016,3,30
1736,42460.0,46.31111077,0,2016,3,31
1737,42461.0,46.31111077,0,2016,4,1
1738,42462.0,46.31111077,0,2016,4,2
1739,42463.0,46.31111077,0,2016,4,3
1740,42464.0,46.31111077,0,2016,4,4
1741,42465.0,46.31111077,0,2016,4,5
1742,42466.0,46.93844929,0,2016,4,6
1743,42467.0,45.83463428,0,2016,4,7
1744,42468.0,44.19969253,0,2016,4,8
1745,42469.0,44.19969253,0,2016,4,9
1746,42470.0,44.19969253,0,2016,4,10
1747,42471.0,44.19969253,0,2016,4,11
1748,42472.0,43.56334371,0,2016,4,12
1749,42473.0,43.59303727,0,2016,4,13
1750,42474.0,43.59303727,0,2016,4,14
1751,42475.0,43.93584179,0,2016,4,15
1752,42476.0,44.96428981,0,2016,4,16
1753,42477.0,44.16351063,0,2016,4,17
1754,42478.0,44.16351063,0,2016,4,18
1755,42479.0,43.81491293,0,2016,4,19
1756,42480.0,43.81491293,0,2016,4,20
1757,42481.0,43.62204823,0,2016,4,21
1758,42482.0,43.92829985,0,2016,4,22
1759,42483.0,43.92829985,0,2016,4,23
1760,42484.0,43.92829985,0,2016,4,24
1761,42485.0,43.92829985,0,2016,4,25
1762,42486.0,43.92829985,0,2016,4,26
1763,42487.0,43.69046547,0,2016,4,27
1764,42488.0,43.69046547,0,2016,4,28
1765,42489.0,43.49561683,0,2016,4,29
1766,42490.0,43.27488213,0,2016,4,30
1767,42491.0,43.27488213,0,2016,5,1
1768,42492.0,43.27488213,0,2016,5,2
1769,42493.0,43.27488213,0,2016,5,3
1770,42494.0,43.27488213,0,2016,5,4
1771,42495.0,43.23202153,0,2016,5,5
1772,42496.0,43.43753168,0,2016,5,6
1773,42497.0,43.43753168,0,2016,5,7
1774,42498.0,43.89768039,0,2016,5,8
1775,42499.0,43.89768039,0,2016,5,9
1776,42500.0,43.89768039,0,2016,5,10
1777,42501.0,43.89768039,0,2016,5,11
1778,42502.0,45.36666674,0,2016,5,12
1779,42503.0,44.93864245,0,2016,5,13
1780,42504.0,44.72485468,0,2016,5,14
1781,42505.0,45.01669017,0,2016,5,15
1782,42506.0,44.18400752,0,2016,5,16
1783,42507.0,43.99040046,0,2016,5,17
1784,42508.0,43.99040046,0,2016,5,18
1785,42509.0,44.19289486,0,2016,5,19
1786,42510.0,44.23097199,0,2016,5,20
1787,42511.0,44.46442427,0,2016,5,21
1788,42512.0,44.46442427,0,2016,5,22
1789,42513.0,44.46442427,0,2016,5,23
1790,42514.0,44.46442427,0,2016,5,24
1791,42515.0,44.46442427,0,2016,5,25
1792,42516.0,44.46442427,0,2016,5,26
1793,42517.0,44.36888511,0,2016,5,27
1794,42518.0,44.36888511,0,2016,5,28
1795,42519.0,44.64131708,0,2016,5,29
1796,42520.0,44.64131708,0,2016,5,30
1797,42521.0,44.64131708,0,2016,5,31
1798,42522.0,44.64131708,0,2016,6,1
1799,42523.0,45.28347048,0,2016,6,2
1800,42524.0,45.84687797,0,2016,6,3
1801,42525.0,45.99889432,0,2016,6,4
1802,42526.0,46.24886356,0,2016,6,5
1803,42527.0,46.24886356,0,2016,6,6
1804,42528.0,46.24886356,0,2016,6,7
1805,42529.0,45.61186162,0,2016,6,8
1806,42530.0,45.41064229,0,2016,6,9
1807,42531.0,45.41064229,0,2016,6,10
1808,42532.0,44.65760573,0,2016,6,11
1809,42533.0,45.00434283,0,2016,6,12
1810,42534.0,45.22267654,0,2016,6,13
1811,42535.0,44.70603205,0,2016,6,14
1812,42536.0,44.78374965,0,2016,6,15
1813,42537.0,45.09106939,0,2016,6,16
1814,42538.0,45.09106939,0,2016,6,17
1815,42539.0,45.09106939,0,2016,6,18
1816,42540.0,45.11111065,0,2016,6,19
1817,42541.0,45.11111065,0,2016,6,20
1818,42542.0,45.11111065,0,2016,6,21
1819,42543.0,45.11111065,0,2016,6,22
1820,42544.0,45.11111065,0,2016,6,23
1821,42545.0,45.77919084,0,2016,6,24
1822,42546.0,45.77919084,0,2016,6,25
1823,42547.0,46.52668781,0,2016,6,26
1824,42548.0,46.52668781,0,2016,6,27
1825,42549.0,46.52668781,0,2016,6,28
1826,42550.0,46.52668781,0,2016,6,29
1827,42551.0,46.52668781,0,2016,6,30
1828,42552.0,46.8985215,0,2016,7,1
1829,42553.0,46.27902266,0,2016,7,2
1830,42554.0,45.55810054,0,2016,7,3
1831,42555.0,45.55810054,0,2016,7,4
1832,42556.0,45.55810054,0,2016,7,5
1833,42557.0,45.55810054,0,2016,7,6
1834,42558.0,45.55810054,0,2016,7,7
1835,42559.0,48.04,0,2016,7,8
1836,42560.0,48.48019889,0,2016,7,9
1837,42561.0,48.48019889,0,2016,7,10
1838,42562.0,49.10485741,0,2016,7,11
1839,42563.0,49.10485741,0,2016,7,12
1840,42564.0,49.78001164,0,2016,7,13
1841,42565.0,50.12117017,0,2016,7,14
1842,42566.0,49.36412776,0,2016,7,15
1843,42567.0,49.36412776,0,2016,7,16
1844,42568.0,49.36412776,0,2016,7,17
1845,42569.0,48.98222364,0,2016,7,18
1846,42570.0,48.98222364,0,2016,7,19
1847,42571.0,49.16241837,0,2016,7,20
1848,42572.0,49.52317772,0,2016,7,21
1849,42573.0,49.52317772,0,2016,7,22
1850,42574.0,49.52317772,0,2016,7,23
1851,42575.0,49.12411303,0,2016,7,24
1852,42576.0,49.12411303,0,2016,7,25
1853,42577.0,49.12411303,0,2016,7,26
1854,42578.0,48.09230678,0,2016,7,27
1855,42579.0,48.13051637,0,2016,7,28
1856,42580.0,48.13051637,0,2016,7,29
1857,42581.0,47.86222502,0,2016,7,30
1858,42582.0,47.72655815,0,2016,7,31
1859,42583.0,47.72655815,0,2016,8,1
1860,42584.0,47.07148722,0,2016,8,2
1861,42585.0,47.07148722,0,2016,8,3
1862,42586.0,47.07148722,0,2016,8,4
1863,42587.0,46.84627861,0,2016,8,5
1864,42588.0,46.84627861,0,2016,8,6
1865,42589.0,46.05499832,0,2016,8,7
1866,42590.0,46.05499832,0,2016,8,8
1867,42591.0,46.05499832,0,2016,8,9
1868,42592.0,46.56758245,0,2016,8,10
1869,42593.0,46.56758245,0,2016,8,11
1870,42594.0,46.1427836,0,2016,8,12
1871,42595.0,45.98,0,2016,8,13
1872,42596.0,47.47,0,2016,8,14
1873,42597.0,47.24,0,2016,8,15
1874,42598.0,47.24,0,2016,8,16
1875,42599.0,47.55,0,2016,8,17
1876,42600.0,47.55,0,2016,8,18
1877,42601.0,47.18,0,2016,8,19
1878,42602.0,46.58715398,0,2016,8,20
1879,42603.0,46.58715398,0,2016,8,21
1880,42604.0,46.58715398,0,2016,8,22
1881,42605.0,46.58715398,0,2016,8,23
1882,42606.0,46.58715398,0,2016,8,24
1883,42607.0,46.44396656,0,2016,8,25
1884,42608.0,47.31966142,0,2016,8,26
1885,42609.0,47.16999752,0,2016,8,27
1886,42610.0,47.16999752,0,2016,8,28
1887,42611.0,47.45192779,0,2016,8,29
1888,42612.0,47.45192779,0,2016,8,30
1889,42613.0,47.45192779,0,2016,8,31
1890,42614.0,48.51319565,0,2016,9,1
1891,42615.0,48.30638551,0,2016,9,2
1892,42616.0,47.72492716,0,2016,9,3
1893,42617.0,48.05226493,0,2016,9,4
1894,42618.0,48.13948926,0,2016,9,5
1895,42619.0,48.43284227,0,2016,9,6
1896,42620.0,48.43284227,0,2016,9,7
1897,42621.0,48.91646863,0,2016,9,8
1898,42622.0,48.55988501,0,2016,9,9
1899,42623.0,48.60004645,0,2016,9,10
1900,42624.0,49.20329926,0,2016,9,11
1901,42625.0,49.20329926,0,2016,9,12
1902,42626.0,47.87008307,0,2016,9,13
1903,42627.0,47.52396322,0,2016,9,14
1904,42628.0,47.27175793,0,2016,9,15
1905,42629.0,46.5341304,0,2016,9,16
1906,42630.0,46.30824673,0,2016,9,17
1907,42631.0,46.40942082,0,2016,9,18
1908,42632.0,46.40942082,0,2016,9,19
1909,42633.0,46.40942082,0,2016,9,20
1910,42634.0,46.40942082,0,2016,9,21
1911,42635.0,45.98099404,0,2016,9,22
1912,42636.0,45.98099404,0,2016,9,23
1913,42637.0,46.15,0,2016,9,24
1914,42638.0,45.86,0,2016,9,25
1915,42639.0,46.2,0,2016,9,26
1916,42640.0,45.62,0,2016,9,27
1917,42641.0,46.19,0,2016,9,28
1918,42642.0,45.99,0,2016,9,29
1919,42643.0,45.68,0,2016,9,30
1920,42644.0,45.28,0,2016,10,1
