,snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
13823,1,1,Guinea FOB output,8,Dapilon,628,1.0439611497901928,,
13824,1,1,Guinea FOB output,9,Dapilon.1,628,1.0439611497901928,,
13825,1,1,Guinea FOB output,10,Dapilon.2,628,1.0439611497901928,,
13826,1,1,Guinea FOB output,11,Dapilon.3,628,1.0439611497901928,,
13827,1,1,Guinea FOB output,12,Ashapura,628,1.0439611497901928,,
13828,1,1,Guinea FOB output,13,Katougouma,628,1.0439611497901928,,
13829,1,1,Guinea FOB output,14,Katougouma.1,628,1.0439611497901928,,
13830,1,1,Guinea FOB output,15,Katougouma.2,628,1.0439611497901928,,
13831,1,1,Guinea FOB output,16,AGB2A Pongo,628,1.0439611497901928,,
13832,1,1,Guinea FOB output,17,Dynamic,628,1.0439611497901928,,
13833,1,1,Guinea FOB output,18,AMC,628,1.0439611497901928,,
13834,1,1,Guinea FOB output,19,Chalco,628,1.0439611497901928,,
13835,1,1,Guinea FOB output,20,Dapilon.4,628,1.0439611497901928,,
13836,1,1,Guinea FOB output,21,Rundi Boffa,628,1.0439611497901928,,
13837,1,1,Guinea FOB output,22,SPIC,628,1.0439611497901928,,
13838,1,1,Guinea FOB output,1,Field,629,Values after efficiency factoring,,
13839,1,1,Guinea FOB output,2,Kamsar,629,,,
13840,1,1,Guinea FOB output,3,Rusal Nunez,629,,,
13841,1,1,Guinea FOB output,4,GAC Kamsar,629,,,
13842,1,1,Guinea FOB output,5,Rusal Conakry,629,,,
13843,1,1,Guinea FOB output,6,Rusal Conakry.1,629,,,
13844,1,1,Guinea FOB output,7,Alufer Cap Verga,629,,,
13845,1,1,Guinea FOB output,8,Dapilon,629,,,
13846,1,1,Guinea FOB output,9,Dapilon.1,629,,,
13847,1,1,Guinea FOB output,10,Dapilon.2,629,,,
13848,1,1,Guinea FOB output,11,Dapilon.3,629,,,
13849,1,1,Guinea FOB output,12,Ashapura,629,,,
13850,1,1,Guinea FOB output,13,Katougouma,629,,,
13851,1,1,Guinea FOB output,14,Katougouma.1,629,,,
13852,1,1,Guinea FOB output,15,Katougouma.2,629,,,
13853,1,1,Guinea FOB output,16,AGB2A Pongo,629,,,
13854,1,1,Guinea FOB output,17,Dynamic,629,,,
13855,1,1,Guinea FOB output,18,AMC,629,,,
13856,1,1,Guinea FOB output,19,Chalco,629,,,
13857,1,1,Guinea FOB output,20,Dapilon.4,629,,,
13858,1,1,Guinea FOB output,21,Rundi Boffa,629,,,
13859,1,1,Guinea FOB output,22,SPIC,629,,,
13860,1,1,Guinea FOB output,1,Field,630,diesel,,
13861,1,1,Guinea FOB output,2,Kamsar,630,0.01,,
13862,1,1,Guinea FOB output,3,Rusal Nunez,630,0.01,,
13863,1,1,Guinea FOB output,4,GAC Kamsar,630,0.01,,
13864,1,1,Guinea FOB output,5,Rusal Conakry,630,0.01,,
13865,1,1,Guinea FOB output,6,Rusal Conakry.1,630,0.01,,
13866,1,1,Guinea FOB output,7,Alufer Cap Verga,630,0.009000000000000001,,
13867,1,1,Guinea FOB output,8,Dapilon,630,0.01,,
13868,1,1,Guinea FOB output,9,Dapilon.1,630,0.01,,
13869,1,1,Guinea FOB output,10,Dapilon.2,630,0.01,,
13870,1,1,Guinea FOB output,11,Dapilon.3,630,0.01,,
13871,1,1,Guinea FOB output,12,Ashapura,630,0.01,,
13872,1,1,Guinea FOB output,13,Katougouma,630,0.01,,
13873,1,1,Guinea FOB output,14,Katougouma.1,630,0.01,,
13874,1,1,Guinea FOB output,15,Katougouma.2,630,0.01,,
13875,1,1,Guinea FOB output,16,AGB2A Pongo,630,0.01,,
13876,1,1,Guinea FOB output,17,Dynamic,630,0.01,,
13877,1,1,Guinea FOB output,18,AMC,630,0.009000000000000001,,
13878,1,1,Guinea FOB output,19,Chalco,630,0.01,,
13879,1,1,Guinea FOB output,20,Dapilon.4,630,0.01,,
13880,1,1,Guinea FOB output,21,Rundi Boffa,630,0.01,,
13881,1,1,Guinea FOB output,22,SPIC,630,0.01,,
13882,1,1,Guinea FOB output,1,Field,631,"labour (incl. mtce, camp, etc)",,
13883,1,1,Guinea FOB output,2,Kamsar,631,2.0667,,
13884,1,1,Guinea FOB output,3,Rusal Nunez,631,2.0667,,
13885,1,1,Guinea FOB output,4,GAC Kamsar,631,2.0667,,
13886,1,1,Guinea FOB output,5,Rusal Conakry,631,2.0667,,
13887,1,1,Guinea FOB output,6,Rusal Conakry.1,631,2.0667,,
13888,1,1,Guinea FOB output,7,Alufer Cap Verga,631,1.86003,,
13889,1,1,Guinea FOB output,8,Dapilon,631,2.0667,,
13890,1,1,Guinea FOB output,9,Dapilon.1,631,2.0667,,
13891,1,1,Guinea FOB output,10,Dapilon.2,631,2.0667,,
13892,1,1,Guinea FOB output,11,Dapilon.3,631,2.0667,,
13893,1,1,Guinea FOB output,12,Ashapura,631,2.0667,,
13894,1,1,Guinea FOB output,13,Katougouma,631,2.0667,,
13895,1,1,Guinea FOB output,14,Katougouma.1,631,2.0667,,
13896,1,1,Guinea FOB output,15,Katougouma.2,631,2.0667,,
13897,1,1,Guinea FOB output,16,AGB2A Pongo,631,2.0667,,
13898,1,1,Guinea FOB output,17,Dynamic,631,2.0667,,
13899,1,1,Guinea FOB output,18,AMC,631,1.86003,,
13900,1,1,Guinea FOB output,19,Chalco,631,2.0667,,
13901,1,1,Guinea FOB output,20,Dapilon.4,631,2.0667,,
13902,1,1,Guinea FOB output,21,Rundi Boffa,631,2.0667,,
13903,1,1,Guinea FOB output,22,SPIC,631,2.0667,,
13904,1,1,Guinea FOB output,1,Field,632,maintenance (parts & consumables only),,
13905,1,1,Guinea FOB output,2,Kamsar,632,0.5,,
13906,1,1,Guinea FOB output,3,Rusal Nunez,632,0.5,,
13907,1,1,Guinea FOB output,4,GAC Kamsar,632,0.5,,
13908,1,1,Guinea FOB output,5,Rusal Conakry,632,0.5,,
13909,1,1,Guinea FOB output,6,Rusal Conakry.1,632,0.5,,
13910,1,1,Guinea FOB output,7,Alufer Cap Verga,632,0.45,,
13911,1,1,Guinea FOB output,8,Dapilon,632,0.5,,
13912,1,1,Guinea FOB output,9,Dapilon.1,632,0.5,,
13913,1,1,Guinea FOB output,10,Dapilon.2,632,0.5,,
13914,1,1,Guinea FOB output,11,Dapilon.3,632,0.5,,
13915,1,1,Guinea FOB output,12,Ashapura,632,0.5,,
13916,1,1,Guinea FOB output,13,Katougouma,632,0.5,,
13917,1,1,Guinea FOB output,14,Katougouma.1,632,0.5,,
13918,1,1,Guinea FOB output,15,Katougouma.2,632,0.5,,
13919,1,1,Guinea FOB output,16,AGB2A Pongo,632,0.5,,
13920,1,1,Guinea FOB output,17,Dynamic,632,0.5,,
13921,1,1,Guinea FOB output,18,AMC,632,0.45,,
13922,1,1,Guinea FOB output,19,Chalco,632,0.5,,
13923,1,1,Guinea FOB output,20,Dapilon.4,632,0.5,,
13924,1,1,Guinea FOB output,21,Rundi Boffa,632,0.5,,
13925,1,1,Guinea FOB output,22,SPIC,632,0.5,,
13926,1,1,Guinea FOB output,1,Field,633,Values after distance and truck capacity factoring,,
13927,1,1,Guinea FOB output,2,Kamsar,633,,,
13928,1,1,Guinea FOB output,3,Rusal Nunez,633,,,
13929,1,1,Guinea FOB output,4,GAC Kamsar,633,,,
13930,1,1,Guinea FOB output,5,Rusal Conakry,633,,,
13931,1,1,Guinea FOB output,6,Rusal Conakry.1,633,,,
13932,1,1,Guinea FOB output,7,Alufer Cap Verga,633,,,
13933,1,1,Guinea FOB output,8,Dapilon,633,,,
13934,1,1,Guinea FOB output,9,Dapilon.1,633,,,
13935,1,1,Guinea FOB output,10,Dapilon.2,633,,,
13936,1,1,Guinea FOB output,11,Dapilon.3,633,,,
13937,1,1,Guinea FOB output,12,Ashapura,633,,,
13938,1,1,Guinea FOB output,13,Katougouma,633,,,
13939,1,1,Guinea FOB output,14,Katougouma.1,633,,,
13940,1,1,Guinea FOB output,15,Katougouma.2,633,,,
13941,1,1,Guinea FOB output,16,AGB2A Pongo,633,,,
13942,1,1,Guinea FOB output,17,Dynamic,633,,,
13943,1,1,Guinea FOB output,18,AMC,633,,,
13944,1,1,Guinea FOB output,19,Chalco,633,,,
13945,1,1,Guinea FOB output,20,Dapilon.4,633,,,
13946,1,1,Guinea FOB output,21,Rundi Boffa,633,,,
13947,1,1,Guinea FOB output,22,SPIC,633,,,
13948,1,1,Guinea FOB output,1,Field,634,diesel,,
13949,1,1,Guinea FOB output,2,Kamsar,634,0.010439611497901928,,
13950,1,1,Guinea FOB output,3,Rusal Nunez,634,0.010439611497901928,,
13951,1,1,Guinea FOB output,4,GAC Kamsar,634,0.010439611497901928,,
13952,1,1,Guinea FOB output,5,Rusal Conakry,634,0.010439611497901928,,
13953,1,1,Guinea FOB output,6,Rusal Conakry.1,634,0.010439611497901928,,
13954,1,1,Guinea FOB output,7,Alufer Cap Verga,634,0.009395650348111736,,
13955,1,1,Guinea FOB output,8,Dapilon,634,0.010439611497901928,,
13956,1,1,Guinea FOB output,9,Dapilon.1,634,0.010439611497901928,,
13957,1,1,Guinea FOB output,10,Dapilon.2,634,0.010439611497901928,,
13958,1,1,Guinea FOB output,11,Dapilon.3,634,0.010439611497901928,,
13959,1,1,Guinea FOB output,12,Ashapura,634,0.010439611497901928,,
13960,1,1,Guinea FOB output,13,Katougouma,634,0.010439611497901928,,
13961,1,1,Guinea FOB output,14,Katougouma.1,634,0.010439611497901928,,
13962,1,1,Guinea FOB output,15,Katougouma.2,634,0.010439611497901928,,
13963,1,1,Guinea FOB output,16,AGB2A Pongo,634,0.010439611497901928,,
13964,1,1,Guinea FOB output,17,Dynamic,634,0.010439611497901928,,
13965,1,1,Guinea FOB output,18,AMC,634,0.009395650348111736,,
13966,1,1,Guinea FOB output,19,Chalco,634,0.010439611497901928,,
13967,1,1,Guinea FOB output,20,Dapilon.4,634,0.010439611497901928,,
13968,1,1,Guinea FOB output,21,Rundi Boffa,634,0.010439611497901928,,
13969,1,1,Guinea FOB output,22,SPIC,634,0.010439611497901928,,
13970,1,1,Guinea FOB output,1,Field,635,"labour (incl. mtce, camp, etc)",,
13971,1,1,Guinea FOB output,2,Kamsar,635,2.1575545082713914,,
13972,1,1,Guinea FOB output,3,Rusal Nunez,635,2.1575545082713914,,
13973,1,1,Guinea FOB output,4,GAC Kamsar,635,2.1575545082713914,,
13974,1,1,Guinea FOB output,5,Rusal Conakry,635,2.1575545082713914,,
13975,1,1,Guinea FOB output,6,Rusal Conakry.1,635,2.1575545082713914,,
13976,1,1,Guinea FOB output,7,Alufer Cap Verga,635,1.9417990574442525,,
13977,1,1,Guinea FOB output,8,Dapilon,635,2.1575545082713914,,
13978,1,1,Guinea FOB output,9,Dapilon.1,635,2.1575545082713914,,
13979,1,1,Guinea FOB output,10,Dapilon.2,635,2.1575545082713914,,
13980,1,1,Guinea FOB output,11,Dapilon.3,635,2.1575545082713914,,
13981,1,1,Guinea FOB output,12,Ashapura,635,2.1575545082713914,,
13982,1,1,Guinea FOB output,13,Katougouma,635,2.1575545082713914,,
13983,1,1,Guinea FOB output,14,Katougouma.1,635,2.1575545082713914,,
13984,1,1,Guinea FOB output,15,Katougouma.2,635,2.1575545082713914,,
13985,1,1,Guinea FOB output,16,AGB2A Pongo,635,2.1575545082713914,,
13986,1,1,Guinea FOB output,17,Dynamic,635,2.1575545082713914,,
13987,1,1,Guinea FOB output,18,AMC,635,1.9417990574442525,,
13988,1,1,Guinea FOB output,19,Chalco,635,2.1575545082713914,,
13989,1,1,Guinea FOB output,20,Dapilon.4,635,2.1575545082713914,,
13990,1,1,Guinea FOB output,21,Rundi Boffa,635,2.1575545082713914,,
13991,1,1,Guinea FOB output,22,SPIC,635,2.1575545082713914,,
13992,1,1,Guinea FOB output,1,Field,636,maintenance (parts & consumables only),,
13993,1,1,Guinea FOB output,2,Kamsar,636,0.5219805748950964,,
13994,1,1,Guinea FOB output,3,Rusal Nunez,636,0.5219805748950964,,
13995,1,1,Guinea FOB output,4,GAC Kamsar,636,0.5219805748950964,,
13996,1,1,Guinea FOB output,5,Rusal Conakry,636,0.5219805748950964,,
13997,1,1,Guinea FOB output,6,Rusal Conakry.1,636,0.5219805748950964,,
13998,1,1,Guinea FOB output,7,Alufer Cap Verga,636,0.4697825174055868,,
13999,1,1,Guinea FOB output,8,Dapilon,636,0.5219805748950964,,
14000,1,1,Guinea FOB output,9,Dapilon.1,636,0.5219805748950964,,
14001,1,1,Guinea FOB output,10,Dapilon.2,636,0.5219805748950964,,
14002,1,1,Guinea FOB output,11,Dapilon.3,636,0.5219805748950964,,
14003,1,1,Guinea FOB output,12,Ashapura,636,0.5219805748950964,,
14004,1,1,Guinea FOB output,13,Katougouma,636,0.5219805748950964,,
14005,1,1,Guinea FOB output,14,Katougouma.1,636,0.5219805748950964,,
14006,1,1,Guinea FOB output,15,Katougouma.2,636,0.5219805748950964,,
14007,1,1,Guinea FOB output,16,AGB2A Pongo,636,0.5219805748950964,,
14008,1,1,Guinea FOB output,17,Dynamic,636,0.5219805748950964,,
14009,1,1,Guinea FOB output,18,AMC,636,0.4697825174055868,,
14010,1,1,Guinea FOB output,19,Chalco,636,0.5219805748950964,,
14011,1,1,Guinea FOB output,20,Dapilon.4,636,0.5219805748950964,,
14012,1,1,Guinea FOB output,21,Rundi Boffa,636,0.5219805748950964,,
14013,1,1,Guinea FOB output,22,SPIC,636,0.5219805748950964,,
14014,1,1,Guinea FOB output,1,Field,637,Cost per wmt (incl capacity & distance factoring),,
14015,1,1,Guinea FOB output,2,Kamsar,637,,,
14016,1,1,Guinea FOB output,3,Rusal Nunez,637,,,
14017,1,1,Guinea FOB output,4,GAC Kamsar,637,,,
14018,1,1,Guinea FOB output,5,Rusal Conakry,637,,,
14019,1,1,Guinea FOB output,6,Rusal Conakry.1,637,,,
14020,1,1,Guinea FOB output,7,Alufer Cap Verga,637,,,
14021,1,1,Guinea FOB output,8,Dapilon,637,,,
14022,1,1,Guinea FOB output,9,Dapilon.1,637,,,
14023,1,1,Guinea FOB output,10,Dapilon.2,637,,,
14024,1,1,Guinea FOB output,11,Dapilon.3,637,,,
14025,1,1,Guinea FOB output,12,Ashapura,637,,,
14026,1,1,Guinea FOB output,13,Katougouma,637,,,
14027,1,1,Guinea FOB output,14,Katougouma.1,637,,,
14028,1,1,Guinea FOB output,15,Katougouma.2,637,,,
14029,1,1,Guinea FOB output,16,AGB2A Pongo,637,,,
14030,1,1,Guinea FOB output,17,Dynamic,637,,,
14031,1,1,Guinea FOB output,18,AMC,637,,,
14032,1,1,Guinea FOB output,19,Chalco,637,,,
14033,1,1,Guinea FOB output,20,Dapilon.4,637,,,
14034,1,1,Guinea FOB output,21,Rundi Boffa,637,,,
14035,1,1,Guinea FOB output,22,SPIC,637,,,
14036,1,1,Guinea FOB output,1,Field,638,diesel,,
14037,1,1,Guinea FOB output,2,Kamsar,638,1.0439611497901928,,
14038,1,1,Guinea FOB output,3,Rusal Nunez,638,1.0439611497901928,,
14039,1,1,Guinea FOB output,4,GAC Kamsar,638,1.0439611497901928,,
14040,1,1,Guinea FOB output,5,Rusal Conakry,638,1.0439611497901928,,
14041,1,1,Guinea FOB output,6,Rusal Conakry.1,638,1.0439611497901928,,
14042,1,1,Guinea FOB output,7,Alufer Cap Verga,638,0.9395650348111736,,
14043,1,1,Guinea FOB output,8,Dapilon,638,1.0439611497901928,,
14044,1,1,Guinea FOB output,9,Dapilon.1,638,1.0439611497901928,,
14045,1,1,Guinea FOB output,10,Dapilon.2,638,1.0439611497901928,,
14046,1,1,Guinea FOB output,11,Dapilon.3,638,1.0439611497901928,,
14047,1,1,Guinea FOB output,12,Ashapura,638,1.0439611497901928,,
14048,1,1,Guinea FOB output,13,Katougouma,638,1.0439611497901928,,
14049,1,1,Guinea FOB output,14,Katougouma.1,638,1.0439611497901928,,
14050,1,1,Guinea FOB output,15,Katougouma.2,638,1.0439611497901928,,
14051,1,1,Guinea FOB output,16,AGB2A Pongo,638,1.0439611497901928,,
14052,1,1,Guinea FOB output,17,Dynamic,638,1.0439611497901928,,
14053,1,1,Guinea FOB output,18,AMC,638,0.9395650348111736,,
14054,1,1,Guinea FOB output,19,Chalco,638,1.0439611497901928,,
14055,1,1,Guinea FOB output,20,Dapilon.4,638,1.0439611497901928,,
14056,1,1,Guinea FOB output,21,Rundi Boffa,638,1.0439611497901928,,
14057,1,1,Guinea FOB output,22,SPIC,638,1.0439611497901928,,
14058,1,1,Guinea FOB output,1,Field,639,"labour (incl. mtce, camp, etc)",,
14059,1,1,Guinea FOB output,2,Kamsar,639,5.993206967420518,,
14060,1,1,Guinea FOB output,3,Rusal Nunez,639,5.693546619049491,,
14061,1,1,Guinea FOB output,4,GAC Kamsar,639,6.992074795323937,,
14062,1,1,Guinea FOB output,5,Rusal Conakry,639,5.693546619049491,,
14063,1,1,Guinea FOB output,6,Rusal Conakry.1,639,5.693546619049491,,
14064,1,1,Guinea FOB output,7,Alufer Cap Verga,639,5.978223950001966,,
14065,1,1,Guinea FOB output,8,Dapilon,639,4.7945655739364135,,
14066,1,1,Guinea FOB output,9,Dapilon.1,639,4.7945655739364135,,
14067,1,1,Guinea FOB output,10,Dapilon.2,639,4.7945655739364135,,
14068,1,1,Guinea FOB output,11,Dapilon.3,639,4.7945655739364135,,
14069,1,1,Guinea FOB output,12,Ashapura,639,4.7945655739364135,,
14070,1,1,Guinea FOB output,13,Katougouma,639,4.7945655739364135,,
14071,1,1,Guinea FOB output,14,Katougouma.1,639,4.7945655739364135,,
14072,1,1,Guinea FOB output,15,Katougouma.2,639,4.7945655739364135,,
14073,1,1,Guinea FOB output,16,AGB2A Pongo,639,4.7945655739364135,,
14074,1,1,Guinea FOB output,17,Dynamic,639,5.693546619049491,,
14075,1,1,Guinea FOB output,18,AMC,639,5.124191957144542,,
14076,1,1,Guinea FOB output,19,Chalco,639,4.7945655739364135,,
14077,1,1,Guinea FOB output,20,Dapilon.4,639,4.7945655739364135,,
14078,1,1,Guinea FOB output,21,Rundi Boffa,639,4.7945655739364135,,
14079,1,1,Guinea FOB output,22,SPIC,639,4.7945655739364135,,
14080,1,1,Guinea FOB output,1,Field,640,maintenance (parts & consumables only),,
14081,1,1,Guinea FOB output,2,Kamsar,640,0.5799784165501072,,
14082,1,1,Guinea FOB output,3,Rusal Nunez,640,0.5799784165501072,,
14083,1,1,Guinea FOB output,4,GAC Kamsar,640,0.5799784165501072,,
14084,1,1,Guinea FOB output,5,Rusal Conakry,640,0.5799784165501072,,
14085,1,1,Guinea FOB output,6,Rusal Conakry.1,640,0.5799784165501072,,
14086,1,1,Guinea FOB output,7,Alufer Cap Verga,640,0.5219805748950964,,
14087,1,1,Guinea FOB output,8,Dapilon,640,0.5799784165501072,,
14088,1,1,Guinea FOB output,9,Dapilon.1,640,0.5799784165501072,,
14089,1,1,Guinea FOB output,10,Dapilon.2,640,0.5799784165501072,,
14090,1,1,Guinea FOB output,11,Dapilon.3,640,0.5799784165501072,,
14091,1,1,Guinea FOB output,12,Ashapura,640,0.5799784165501072,,
14092,1,1,Guinea FOB output,13,Katougouma,640,0.5799784165501072,,
14093,1,1,Guinea FOB output,14,Katougouma.1,640,0.5799784165501072,,
14094,1,1,Guinea FOB output,15,Katougouma.2,640,0.5799784165501072,,
14095,1,1,Guinea FOB output,16,AGB2A Pongo,640,0.5799784165501072,,
14096,1,1,Guinea FOB output,17,Dynamic,640,0.5799784165501072,,
14097,1,1,Guinea FOB output,18,AMC,640,0.5219805748950964,,
14098,1,1,Guinea FOB output,19,Chalco,640,0.5799784165501072,,
14099,1,1,Guinea FOB output,20,Dapilon.4,640,0.5799784165501072,,
14100,1,1,Guinea FOB output,21,Rundi Boffa,640,0.5799784165501072,,
14101,1,1,Guinea FOB output,22,SPIC,640,0.5799784165501072,,
14102,1,1,Guinea FOB output,1,Field,641,Cost per wmt of ore,,
14103,1,1,Guinea FOB output,2,Kamsar,641,,,
14104,1,1,Guinea FOB output,3,Rusal Nunez,641,,,
14105,1,1,Guinea FOB output,4,GAC Kamsar,641,,,
14106,1,1,Guinea FOB output,5,Rusal Conakry,641,,,
14107,1,1,Guinea FOB output,6,Rusal Conakry.1,641,,,
14108,1,1,Guinea FOB output,7,Alufer Cap Verga,641,,,
14109,1,1,Guinea FOB output,8,Dapilon,641,,,
14110,1,1,Guinea FOB output,9,Dapilon.1,641,,,
14111,1,1,Guinea FOB output,10,Dapilon.2,641,,,
14112,1,1,Guinea FOB output,11,Dapilon.3,641,,,
14113,1,1,Guinea FOB output,12,Ashapura,641,,,
14114,1,1,Guinea FOB output,13,Katougouma,641,,,
14115,1,1,Guinea FOB output,14,Katougouma.1,641,,,
14116,1,1,Guinea FOB output,15,Katougouma.2,641,,,
14117,1,1,Guinea FOB output,16,AGB2A Pongo,641,,,
14118,1,1,Guinea FOB output,17,Dynamic,641,,,
14119,1,1,Guinea FOB output,18,AMC,641,,,
14120,1,1,Guinea FOB output,19,Chalco,641,,,
14121,1,1,Guinea FOB output,20,Dapilon.4,641,,,
14122,1,1,Guinea FOB output,21,Rundi Boffa,641,,,
14123,1,1,Guinea FOB output,22,SPIC,641,,,
14124,1,1,Guinea FOB output,1,Field,642,diesel,,
14125,1,1,Guinea FOB output,2,Kamsar,642,0.0,,
14126,1,1,Guinea FOB output,3,Rusal Nunez,642,0.0,,
14127,1,1,Guinea FOB output,4,GAC Kamsar,642,0.0,,
14128,1,1,Guinea FOB output,5,Rusal Conakry,642,0.0,,
14129,1,1,Guinea FOB output,6,Rusal Conakry.1,642,0.0,,
14130,1,1,Guinea FOB output,7,Alufer Cap Verga,642,0.0,,
14131,1,1,Guinea FOB output,8,Dapilon,642,0.0,,
14132,1,1,Guinea FOB output,9,Dapilon.1,642,0.0,,
14133,1,1,Guinea FOB output,10,Dapilon.2,642,0.0,,
14134,1,1,Guinea FOB output,11,Dapilon.3,642,0.0,,
14135,1,1,Guinea FOB output,12,Ashapura,642,0.0,,
14136,1,1,Guinea FOB output,13,Katougouma,642,0.0,,
14137,1,1,Guinea FOB output,14,Katougouma.1,642,0.0,,
14138,1,1,Guinea FOB output,15,Katougouma.2,642,0.0,,
14139,1,1,Guinea FOB output,16,AGB2A Pongo,642,0.0,,
14140,1,1,Guinea FOB output,17,Dynamic,642,0.0,,
14141,1,1,Guinea FOB output,18,AMC,642,0.0,,
14142,1,1,Guinea FOB output,19,Chalco,642,0.0,,
14143,1,1,Guinea FOB output,20,Dapilon.4,642,0.0,,
14144,1,1,Guinea FOB output,21,Rundi Boffa,642,0.0,,
14145,1,1,Guinea FOB output,22,SPIC,642,0.0,,
14146,1,1,Guinea FOB output,1,Field,643,"labour (incl. mtce, camp, etc)",,
14147,1,1,Guinea FOB output,2,Kamsar,643,0.0,,
14148,1,1,Guinea FOB output,3,Rusal Nunez,643,0.0,,
14149,1,1,Guinea FOB output,4,GAC Kamsar,643,0.0,,
14150,1,1,Guinea FOB output,5,Rusal Conakry,643,0.0,,
14151,1,1,Guinea FOB output,6,Rusal Conakry.1,643,0.0,,
14152,1,1,Guinea FOB output,7,Alufer Cap Verga,643,0.0,,
14153,1,1,Guinea FOB output,8,Dapilon,643,0.0,,
14154,1,1,Guinea FOB output,9,Dapilon.1,643,0.0,,
14155,1,1,Guinea FOB output,10,Dapilon.2,643,0.0,,
14156,1,1,Guinea FOB output,11,Dapilon.3,643,0.0,,
14157,1,1,Guinea FOB output,12,Ashapura,643,0.0,,
14158,1,1,Guinea FOB output,13,Katougouma,643,0.0,,
14159,1,1,Guinea FOB output,14,Katougouma.1,643,0.0,,
14160,1,1,Guinea FOB output,15,Katougouma.2,643,0.0,,
14161,1,1,Guinea FOB output,16,AGB2A Pongo,643,0.0,,
14162,1,1,Guinea FOB output,17,Dynamic,643,0.0,,
14163,1,1,Guinea FOB output,18,AMC,643,0.0,,
14164,1,1,Guinea FOB output,19,Chalco,643,0.0,,
14165,1,1,Guinea FOB output,20,Dapilon.4,643,0.0,,
14166,1,1,Guinea FOB output,21,Rundi Boffa,643,0.0,,
14167,1,1,Guinea FOB output,22,SPIC,643,0.0,,
14168,1,1,Guinea FOB output,1,Field,644,maintenance (parts & consumables only),,
14169,1,1,Guinea FOB output,2,Kamsar,644,0.0,,
14170,1,1,Guinea FOB output,3,Rusal Nunez,644,0.0,,
14171,1,1,Guinea FOB output,4,GAC Kamsar,644,0.0,,
14172,1,1,Guinea FOB output,5,Rusal Conakry,644,0.0,,
14173,1,1,Guinea FOB output,6,Rusal Conakry.1,644,0.0,,
14174,1,1,Guinea FOB output,7,Alufer Cap Verga,644,0.0,,
14175,1,1,Guinea FOB output,8,Dapilon,644,0.0,,
14176,1,1,Guinea FOB output,9,Dapilon.1,644,0.0,,
14177,1,1,Guinea FOB output,10,Dapilon.2,644,0.0,,
14178,1,1,Guinea FOB output,11,Dapilon.3,644,0.0,,
14179,1,1,Guinea FOB output,12,Ashapura,644,0.0,,
14180,1,1,Guinea FOB output,13,Katougouma,644,0.0,,
14181,1,1,Guinea FOB output,14,Katougouma.1,644,0.0,,
14182,1,1,Guinea FOB output,15,Katougouma.2,644,0.0,,
14183,1,1,Guinea FOB output,16,AGB2A Pongo,644,0.0,,
14184,1,1,Guinea FOB output,17,Dynamic,644,0.0,,
14185,1,1,Guinea FOB output,18,AMC,644,0.0,,
14186,1,1,Guinea FOB output,19,Chalco,644,0.0,,
14187,1,1,Guinea FOB output,20,Dapilon.4,644,0.0,,
14188,1,1,Guinea FOB output,21,Rundi Boffa,644,0.0,,
14189,1,1,Guinea FOB output,22,SPIC,644,0.0,,
14190,1,1,Guinea FOB output,1,Field,645,TOTAL,,
14191,1,1,Guinea FOB output,2,Kamsar,645,0.0,,
14192,1,1,Guinea FOB output,3,Rusal Nunez,645,0.0,,
14193,1,1,Guinea FOB output,4,GAC Kamsar,645,0.0,,
14194,1,1,Guinea FOB output,5,Rusal Conakry,645,0.0,,
14195,1,1,Guinea FOB output,6,Rusal Conakry.1,645,0.0,,
14196,1,1,Guinea FOB output,7,Alufer Cap Verga,645,0.0,,
14197,1,1,Guinea FOB output,8,Dapilon,645,0.0,,
14198,1,1,Guinea FOB output,9,Dapilon.1,645,0.0,,
14199,1,1,Guinea FOB output,10,Dapilon.2,645,0.0,,
14200,1,1,Guinea FOB output,11,Dapilon.3,645,0.0,,
14201,1,1,Guinea FOB output,12,Ashapura,645,0.0,,
14202,1,1,Guinea FOB output,13,Katougouma,645,0.0,,
14203,1,1,Guinea FOB output,14,Katougouma.1,645,0.0,,
14204,1,1,Guinea FOB output,15,Katougouma.2,645,0.0,,
14205,1,1,Guinea FOB output,16,AGB2A Pongo,645,0.0,,
14206,1,1,Guinea FOB output,17,Dynamic,645,0.0,,
14207,1,1,Guinea FOB output,18,AMC,645,0.0,,
14208,1,1,Guinea FOB output,19,Chalco,645,0.0,,
14209,1,1,Guinea FOB output,20,Dapilon.4,645,0.0,,
14210,1,1,Guinea FOB output,21,Rundi Boffa,645,0.0,,
14211,1,1,Guinea FOB output,22,SPIC,645,0.0,,
14212,1,1,Guinea FOB output,1,Field,646,"Total Load, Haul & Dump 2 module - per wmt ore",,
14213,1,1,Guinea FOB output,2,Kamsar,646,,,
14214,1,1,Guinea FOB output,3,Rusal Nunez,646,,,
14215,1,1,Guinea FOB output,4,GAC Kamsar,646,,,
14216,1,1,Guinea FOB output,5,Rusal Conakry,646,,,
14217,1,1,Guinea FOB output,6,Rusal Conakry.1,646,,,
14218,1,1,Guinea FOB output,7,Alufer Cap Verga,646,,,
14219,1,1,Guinea FOB output,8,Dapilon,646,,,
14220,1,1,Guinea FOB output,9,Dapilon.1,646,,,
14221,1,1,Guinea FOB output,10,Dapilon.2,646,,,
